StateFIPS,State,CensusTract,Census Tract,Year,Value,Data Comment
45,South Carolina,45035010813,"Dorchester County, SC - 45035010813",2015,2.80%,
45,South Carolina,45035010814,"Dorchester County, SC - 45035010814",2015,0.60%,
45,South Carolina,45035010815,"Dorchester County, SC - 45035010815",2015,4.50%,
45,South Carolina,45035010816,"Dorchester County, SC - 45035010816",2015,1.00%,
45,South Carolina,45035010817,"Dorchester County, SC - 45035010817",2015,1.80%,
45,South Carolina,45035010818,"Dorchester County, SC - 45035010818",2015,7.50%,
45,South Carolina,45035010819,"Dorchester County, SC - 45035010819",2015,1.20%,
45,South Carolina,45035010820,"Dorchester County, SC - 45035010820",2015,3.00%,
45,South Carolina,45037970201,"Edgefield County, SC - 45037970201",2015,3.40%,
45,South Carolina,45037970202,"Edgefield County, SC - 45037970202",2015,6.70%,
45,South Carolina,45037970300,"Edgefield County, SC - 45037970300",2015,13.90%,
45,South Carolina,45037970400,"Edgefield County, SC - 45037970400",2015,2.40%,
45,South Carolina,45037970501,"Edgefield County, SC - 45037970501",2015,4.90%,
45,South Carolina,45037970502,"Edgefield County, SC - 45037970502",2015,1.90%,
45,South Carolina,45039960100,"Fairfield County, SC - 45039960100",2015,16.50%,
45,South Carolina,45039960200,"Fairfield County, SC - 45039960200",2015,10.80%,
45,South Carolina,45039960300,"Fairfield County, SC - 45039960300",2015,6.20%,
45,South Carolina,45039960400,"Fairfield County, SC - 45039960400",2015,23.30%,
45,South Carolina,45039960500,"Fairfield County, SC - 45039960500",2015,3.20%,
45,South Carolina,45041000101,"Florence County, SC - 45041000101",2015,5.00%,
45,South Carolina,45041000102,"Florence County, SC - 45041000102",2015,0.00%,
45,South Carolina,45041000201,"Florence County, SC - 45041000201",2015,0.50%,
45,South Carolina,45041000202,"Florence County, SC - 45041000202",2015,0.30%,
45,South Carolina,45041000300,"Florence County, SC - 45041000300",2015,2.30%,
45,South Carolina,45041000400,"Florence County, SC - 45041000400",2015,8.10%,
45,South Carolina,45041000500,"Florence County, SC - 45041000500",2015,9.20%,
45,South Carolina,45041000600,"Florence County, SC - 45041000600",2015,3.50%,
45,South Carolina,45041000700,"Florence County, SC - 45041000700",2015,28.80%,
45,South Carolina,45041000800,"Florence County, SC - 45041000800",2015,15.30%,
45,South Carolina,45041000900,"Florence County, SC - 45041000900",2015,22.50%,
45,South Carolina,45041001000,"Florence County, SC - 45041001000",2015,37.90%,
45,South Carolina,45041001100,"Florence County, SC - 45041001100",2015,16.20%,
45,South Carolina,45041001200,"Florence County, SC - 45041001200",2015,0.30%,
45,South Carolina,45041001300,"Florence County, SC - 45041001300",2015,5.50%,
45,South Carolina,45041001400,"Florence County, SC - 45041001400",2015,5.90%,
45,South Carolina,45041001503,"Florence County, SC - 45041001503",2015,1.80%,
45,South Carolina,45041001504,"Florence County, SC - 45041001504",2015,8.80%,
45,South Carolina,45041001505,"Florence County, SC - 45041001505",2015,9.10%,
45,South Carolina,45041001506,"Florence County, SC - 45041001506",2015,8.20%,
45,South Carolina,45041001601,"Florence County, SC - 45041001601",2015,12.60%,
45,South Carolina,45041001602,"Florence County, SC - 45041001602",2015,7.70%,
45,South Carolina,45041001700,"Florence County, SC - 45041001700",2015,15.20%,
45,South Carolina,45041001800,"Florence County, SC - 45041001800",2015,10.80%,
45,South Carolina,45041001900,"Florence County, SC - 45041001900",2015,6.80%,
45,South Carolina,45041002000,"Florence County, SC - 45041002000",2015,11.40%,
45,South Carolina,45041002201,"Florence County, SC - 45041002201",2015,15.20%,
45,South Carolina,45041002202,"Florence County, SC - 45041002202",2015,10.00%,
45,South Carolina,45041002300,"Florence County, SC - 45041002300",2015,14.80%,
45,South Carolina,45041002400,"Florence County, SC - 45041002400",2015,7.80%,
45,South Carolina,45041002500,"Florence County, SC - 45041002500",2015,4.50%,
45,South Carolina,45041002600,"Florence County, SC - 45041002600",2015,9.10%,
45,South Carolina,45041980100,"Florence County, SC - 45041980100",2015,100.00%,
45,South Carolina,45043920100,"Georgetown County, SC - 45043920100",2015,5.30%,
45,South Carolina,45043920201,"Georgetown County, SC - 45043920201",2015,11.30%,
45,South Carolina,45043920202,"Georgetown County, SC - 45043920202",2015,7.40%,
45,South Carolina,45043920301,"Georgetown County, SC - 45043920301",2015,10.90%,
45,South Carolina,45043920302,"Georgetown County, SC - 45043920302",2015,11.20%,
45,South Carolina,45043920400,"Georgetown County, SC - 45043920400",2015,8.60%,
45,South Carolina,45043920501,"Georgetown County, SC - 45043920501",2015,3.40%,
45,South Carolina,45043920502,"Georgetown County, SC - 45043920502",2015,1.30%,
45,South Carolina,45043920503,"Georgetown County, SC - 45043920503",2015,3.90%,
45,South Carolina,45043920504,"Georgetown County, SC - 45043920504",2015,0.00%,
45,South Carolina,45043920505,"Georgetown County, SC - 45043920505",2015,2.20%,
45,South Carolina,45043920600,"Georgetown County, SC - 45043920600",2015,11.70%,
45,South Carolina,45043920700,"Georgetown County, SC - 45043920700",2015,9.30%,
45,South Carolina,45043920800,"Georgetown County, SC - 45043920800",2015,10.60%,
45,South Carolina,45043990100,"Georgetown County, SC - 45043990100",2015,0.00%,
45,South Carolina,45045000100,"Greenville County, SC - 45045000100",2015,10.10%,
45,South Carolina,45045000200,"Greenville County, SC - 45045000200",2015,17.20%,
45,South Carolina,45045000400,"Greenville County, SC - 45045000400",2015,15.00%,
45,South Carolina,45045000500,"Greenville County, SC - 45045000500",2015,33.90%,
45,South Carolina,45045000700,"Greenville County, SC - 45045000700",2015,26.70%,
45,South Carolina,45045000800,"Greenville County, SC - 45045000800",2015,44.30%,
45,South Carolina,45045000900,"Greenville County, SC - 45045000900",2015,19.70%,
45,South Carolina,45045001000,"Greenville County, SC - 45045001000",2015,27.20%,
45,South Carolina,45045001101,"Greenville County, SC - 45045001101",2015,3.80%,
45,South Carolina,45045001102,"Greenville County, SC - 45045001102",2015,4.10%,
45,South Carolina,45045001203,"Greenville County, SC - 45045001203",2015,2.80%,
45,South Carolina,45045001204,"Greenville County, SC - 45045001204",2015,8.30%,
45,South Carolina,45045001205,"Greenville County, SC - 45045001205",2015,14.60%,
45,South Carolina,45045001302,"Greenville County, SC - 45045001302",2015,3.40%,
45,South Carolina,45045001400,"Greenville County, SC - 45045001400",2015,6.90%,
45,South Carolina,45045001501,"Greenville County, SC - 45045001501",2015,4.30%,
45,South Carolina,45045001502,"Greenville County, SC - 45045001502",2015,21.10%,
45,South Carolina,45045001600,"Greenville County, SC - 45045001600",2015,4.00%,
45,South Carolina,45045001700,"Greenville County, SC - 45045001700",2015,6.70%,
45,South Carolina,45045001803,"Greenville County, SC - 45045001803",2015,3.60%,
45,South Carolina,45045001804,"Greenville County, SC - 45045001804",2015,2.00%,
45,South Carolina,45045001805,"Greenville County, SC - 45045001805",2015,13.80%,
45,South Carolina,45045001807,"Greenville County, SC - 45045001807",2015,4.00%,
45,South Carolina,45045001808,"Greenville County, SC - 45045001808",2015,8.40%,
45,South Carolina,45045001809,"Greenville County, SC - 45045001809",2015,7.40%,
45,South Carolina,45045001810,"Greenville County, SC - 45045001810",2015,5.50%,
45,South Carolina,45045001900,"Greenville County, SC - 45045001900",2015,5.00%,
45,South Carolina,45045002001,"Greenville County, SC - 45045002001",2015,25.70%,
45,South Carolina,45045002003,"Greenville County, SC - 45045002003",2015,6.90%,
45,South Carolina,45045002005,"Greenville County, SC - 45045002005",2015,18.50%,
45,South Carolina,45045002103,"Greenville County, SC - 45045002103",2015,4.60%,
45,South Carolina,45045002104,"Greenville County, SC - 45045002104",2015,7.00%,
45,South Carolina,45045002105,"Greenville County, SC - 45045002105",2015,21.10%,
45,South Carolina,45045002106,"Greenville County, SC - 45045002106",2015,12.10%,
45,South Carolina,45045002107,"Greenville County, SC - 45045002107",2015,5.20%,
45,South Carolina,45045002108,"Greenville County, SC - 45045002108",2015,10.70%,
45,South Carolina,45045002201,"Greenville County, SC - 45045002201",2015,20.40%,
45,South Carolina,45045002202,"Greenville County, SC - 45045002202",2015,12.80%,
45,South Carolina,45045002301,"Greenville County, SC - 45045002301",2015,7.50%,
45,South Carolina,45045002302,"Greenville County, SC - 45045002302",2015,12.50%,
45,South Carolina,45045002303,"Greenville County, SC - 45045002303",2015,25.80%,
45,South Carolina,45045002304,"Greenville County, SC - 45045002304",2015,32.20%,
45,South Carolina,45045002402,"Greenville County, SC - 45045002402",2015,2.20%,
45,South Carolina,45045002403,"Greenville County, SC - 45045002403",2015,3.30%,
45,South Carolina,45045002404,"Greenville County, SC - 45045002404",2015,3.90%,
45,South Carolina,45045002503,"Greenville County, SC - 45045002503",2015,1.80%,
45,South Carolina,45045002504,"Greenville County, SC - 45045002504",2015,9.80%,
45,South Carolina,45045002505,"Greenville County, SC - 45045002505",2015,16.20%,
45,South Carolina,45045002506,"Greenville County, SC - 45045002506",2015,1.40%,
45,South Carolina,45045002507,"Greenville County, SC - 45045002507",2015,4.80%,
45,South Carolina,45045002602,"Greenville County, SC - 45045002602",2015,1.30%,
45,South Carolina,45045002604,"Greenville County, SC - 45045002604",2015,6.50%,
45,South Carolina,45045002606,"Greenville County, SC - 45045002606",2015,2.10%,
45,South Carolina,45045002608,"Greenville County, SC - 45045002608",2015,1.80%,
45,South Carolina,45045002609,"Greenville County, SC - 45045002609",2015,1.00%,
45,South Carolina,45045002610,"Greenville County, SC - 45045002610",2015,5.70%,
45,South Carolina,45045002611,"Greenville County, SC - 45045002611",2015,2.10%,
45,South Carolina,45045002701,"Greenville County, SC - 45045002701",2015,1.50%,
45,South Carolina,45045002702,"Greenville County, SC - 45045002702",2015,1.30%,
45,South Carolina,45045002803,"Greenville County, SC - 45045002803",2015,5.50%,
45,South Carolina,45045002804,"Greenville County, SC - 45045002804",2015,1.20%,
45,South Carolina,45045002805,"Greenville County, SC - 45045002805",2015,11.70%,
45,South Carolina,45045002808,"Greenville County, SC - 45045002808",2015,7.70%,
45,South Carolina,45045002811,"Greenville County, SC - 45045002811",2015,3.40%,
45,South Carolina,45045002812,"Greenville County, SC - 45045002812",2015,5.40%,
45,South Carolina,45045002813,"Greenville County, SC - 45045002813",2015,1.10%,
45,South Carolina,45045002814,"Greenville County, SC - 45045002814",2015,1.10%,
45,South Carolina,45045002815,"Greenville County, SC - 45045002815",2015,1.20%,
45,South Carolina,45045002816,"Greenville County, SC - 45045002816",2015,0.40%,
45,South Carolina,45045002901,"Greenville County, SC - 45045002901",2015,7.70%,
45,South Carolina,45045002903,"Greenville County, SC - 45045002903",2015,7.50%,
45,South Carolina,45045002904,"Greenville County, SC - 45045002904",2015,2.60%,
45,South Carolina,45045002905,"Greenville County, SC - 45045002905",2015,0.80%,
45,South Carolina,45045003005,"Greenville County, SC - 45045003005",2015,4.70%,
45,South Carolina,45045003008,"Greenville County, SC - 45045003008",2015,2.40%,
45,South Carolina,45045003009,"Greenville County, SC - 45045003009",2015,0.00%,
45,South Carolina,45045003010,"Greenville County, SC - 45045003010",2015,2.40%,
45,South Carolina,45045003011,"Greenville County, SC - 45045003011",2015,5.60%,
45,South Carolina,45045003012,"Greenville County, SC - 45045003012",2015,1.30%,
45,South Carolina,45045003013,"Greenville County, SC - 45045003013",2015,0.70%,
45,South Carolina,45045003014,"Greenville County, SC - 45045003014",2015,1.80%,
45,South Carolina,45045003015,"Greenville County, SC - 45045003015",2015,0.40%,
45,South Carolina,45045003101,"Greenville County, SC - 45045003101",2015,5.60%,
45,South Carolina,45045003103,"Greenville County, SC - 45045003103",2015,5.20%,
45,South Carolina,45045003104,"Greenville County, SC - 45045003104",2015,1.60%,
45,South Carolina,45045003201,"Greenville County, SC - 45045003201",2015,0.90%,
45,South Carolina,45045003202,"Greenville County, SC - 45045003202",2015,4.50%,
45,South Carolina,45045003301,"Greenville County, SC - 45045003301",2015,10.10%,
45,South Carolina,45045003303,"Greenville County, SC - 45045003303",2015,5.40%,
45,South Carolina,45045003304,"Greenville County, SC - 45045003304",2015,4.80%,
45,South Carolina,45045003401,"Greenville County, SC - 45045003401",2015,14.60%,
45,South Carolina,45045003500,"Greenville County, SC - 45045003500",2015,7.90%,
45,South Carolina,45045003601,"Greenville County, SC - 45045003601",2015,10.50%,
45,South Carolina,45045003602,"Greenville County, SC - 45045003602",2015,9.60%,
45,South Carolina,45045003701,"Greenville County, SC - 45045003701",2015,5.80%,
45,South Carolina,45045003704,"Greenville County, SC - 45045003704",2015,19.10%,
45,South Carolina,45045003705,"Greenville County, SC - 45045003705",2015,9.90%,
45,South Carolina,45045003706,"Greenville County, SC - 45045003706",2015,12.80%,
45,South Carolina,45045003707,"Greenville County, SC - 45045003707",2015,8.30%,
45,South Carolina,45045003801,"Greenville County, SC - 45045003801",2015,1.90%,
45,South Carolina,45045003802,"Greenville County, SC - 45045003802",2015,8.20%,
45,South Carolina,45045003902,"Greenville County, SC - 45045003902",2015,2.30%,
45,South Carolina,45045003903,"Greenville County, SC - 45045003903",2015,3.70%,
45,South Carolina,45045003904,"Greenville County, SC - 45045003904",2015,6.00%,
45,South Carolina,45045004001,"Greenville County, SC - 45045004001",2015,4.20%,
45,South Carolina,45045004002,"Greenville County, SC - 45045004002",2015,3.50%,
45,South Carolina,45045004101,"Greenville County, SC - 45045004101",2015,13.70%,
45,South Carolina,45045004102,"Greenville County, SC - 45045004102",2015,2.70%,
45,South Carolina,45045004200,"Greenville County, SC - 45045004200",2015,10.60%,
45,South Carolina,45045004300,"Greenville County, SC - 45045004300",2015,25.80%,
45,South Carolina,45045004400,"Greenville County, SC - 45045004400",2015,7.60%,
45,South Carolina,45047970101,"Greenwood County, SC - 45047970101",2015,3.10%,
45,South Carolina,45047970102,"Greenwood County, SC - 45047970102",2015,13.10%,
45,South Carolina,45047970201,"Greenwood County, SC - 45047970201",2015,6.60%,
45,South Carolina,45047970202,"Greenwood County, SC - 45047970202",2015,3.00%,
45,South Carolina,45047970301,"Greenwood County, SC - 45047970301",2015,1.40%,
45,South Carolina,45047970302,"Greenwood County, SC - 45047970302",2015,6.00%,
45,South Carolina,45047970400,"Greenwood County, SC - 45047970400",2015,8.10%,
45,South Carolina,45047970500,"Greenwood County, SC - 45047970500",2015,32.20%,
45,South Carolina,45047970600,"Greenwood County, SC - 45047970600",2015,8.20%,
45,South Carolina,45047970701,"Greenwood County, SC - 45047970701",2015,2.60%,
45,South Carolina,45047970702,"Greenwood County, SC - 45047970702",2015,5.90%,
45,South Carolina,45047970800,"Greenwood County, SC - 45047970800",2015,10.40%,
45,South Carolina,45047970900,"Greenwood County, SC - 45047970900",2015,4.00%,
45,South Carolina,45047971000,"Greenwood County, SC - 45047971000",2015,3.10%,
45,South Carolina,45049920100,"Hampton County, SC - 45049920100",2015,4.50%,
45,South Carolina,45049920200,"Hampton County, SC - 45049920200",2015,10.20%,
45,South Carolina,45049920300,"Hampton County, SC - 45049920300",2015,9.30%,
45,South Carolina,45049920400,"Hampton County, SC - 45049920400",2015,8.00%,
45,South Carolina,45049920500,"Hampton County, SC - 45049920500",2015,8.10%,
45,South Carolina,45051010100,"Horry County, SC - 45051010100",2015,9.70%,
45,South Carolina,45051020100,"Horry County, SC - 45051020100",2015,3.70%,
45,South Carolina,45051020200,"Horry County, SC - 45051020200",2015,3.70%,
45,South Carolina,45051020300,"Horry County, SC - 45051020300",2015,6.40%,
45,South Carolina,45051030101,"Horry County, SC - 45051030101",2015,12.30%,
45,South Carolina,45051030102,"Horry County, SC - 45051030102",2015,7.20%,
45,South Carolina,45051030103,"Horry County, SC - 45051030103",2015,5.70%,
45,South Carolina,45051040101,"Horry County, SC - 45051040101",2015,4.70%,
45,South Carolina,45051040102,"Horry County, SC - 45051040102",2015,4.30%,
45,South Carolina,45051040103,"Horry County, SC - 45051040103",2015,4.10%,
45,South Carolina,45051040104,"Horry County, SC - 45051040104",2015,1.10%,
45,South Carolina,45051040105,"Horry County, SC - 45051040105",2015,5.00%,
45,South Carolina,45051040200,"Horry County, SC - 45051040200",2015,5.80%,
45,South Carolina,45051040300,"Horry County, SC - 45051040300",2015,6.20%,
45,South Carolina,45051040400,"Horry County, SC - 45051040400",2015,5.10%,
45,South Carolina,45051040500,"Horry County, SC - 45051040500",2015,12.90%,
45,South Carolina,45051050102,"Horry County, SC - 45051050102",2015,3.90%,
45,South Carolina,45051050200,"Horry County, SC - 45051050200",2015,2.40%,
45,South Carolina,45051050303,"Horry County, SC - 45051050303",2015,1.30%,
45,South Carolina,45051050401,"Horry County, SC - 45051050401",2015,17.60%,
45,South Carolina,45051050402,"Horry County, SC - 45051050402",2015,7.50%,
45,South Carolina,45051050500,"Horry County, SC - 45051050500",2015,6.20%,
45,South Carolina,45051050600,"Horry County, SC - 45051050600",2015,21.60%,
45,South Carolina,45051050700,"Horry County, SC - 45051050700",2015,31.60%,
45,South Carolina,45051050900,"Horry County, SC - 45051050900",2015,9.00%,
45,South Carolina,45051051000,"Horry County, SC - 45051051000",2015,3.20%,
45,South Carolina,45051051201,"Horry County, SC - 45051051201",2015,4.90%,
45,South Carolina,45051051202,"Horry County, SC - 45051051202",2015,0.70%,
45,South Carolina,45051051301,"Horry County, SC - 45051051301",2015,1.20%,
45,South Carolina,45051051302,"Horry County, SC - 45051051302",2015,4.50%,
45,South Carolina,45051051403,"Horry County, SC - 45051051403",2015,1.80%,
45,South Carolina,45051051404,"Horry County, SC - 45051051404",2015,4.00%,
45,South Carolina,45051051405,"Horry County, SC - 45051051405",2015,5.30%,
45,South Carolina,45051051406,"Horry County, SC - 45051051406",2015,9.30%,
45,South Carolina,45051051501,"Horry County, SC - 45051051501",2015,1.50%,
45,South Carolina,45051051502,"Horry County, SC - 45051051502",2015,5.90%,
45,South Carolina,45051051503,"Horry County, SC - 45051051503",2015,7.00%,
45,South Carolina,45051051601,"Horry County, SC - 45051051601",2015,2.10%,
45,South Carolina,45051051603,"Horry County, SC - 45051051603",2015,5.70%,
45,South Carolina,45051051604,"Horry County, SC - 45051051604",2015,4.00%,
45,South Carolina,45051051605,"Horry County, SC - 45051051605",2015,5.70%,
45,South Carolina,45051051700,"Horry County, SC - 45051051700",2015,15.00%,
45,South Carolina,45051060101,"Horry County, SC - 45051060101",2015,2.60%,
45,South Carolina,45051060102,"Horry County, SC - 45051060102",2015,2.30%,
45,South Carolina,45051060203,"Horry County, SC - 45051060203",2015,1.30%,
45,South Carolina,45051060204,"Horry County, SC - 45051060204",2015,1.30%,
45,South Carolina,45051060206,"Horry County, SC - 45051060206",2015,1.50%,
45,South Carolina,45051060207,"Horry County, SC - 45051060207",2015,4.20%,
45,South Carolina,45051060208,"Horry County, SC - 45051060208",2015,0.00%,
45,South Carolina,45051060209,"Horry County, SC - 45051060209",2015,1.60%,
45,South Carolina,45051060301,"Horry County, SC - 45051060301",2015,2.60%,
45,South Carolina,45051060303,"Horry County, SC - 45051060303",2015,1.30%,
45,South Carolina,45051060308,"Horry County, SC - 45051060308",2015,4.00%,
45,South Carolina,45051060403,"Horry County, SC - 45051060403",2015,2.90%,
45,South Carolina,45051060404,"Horry County, SC - 45051060404",2015,0.00%,
45,South Carolina,45051060405,"Horry County, SC - 45051060405",2015,8.90%,
45,South Carolina,45051060406,"Horry County, SC - 45051060406",2015,1.80%,
45,South Carolina,45051070101,"Horry County, SC - 45051070101",2015,2.00%,
45,South Carolina,45051070102,"Horry County, SC - 45051070102",2015,4.00%,
45,South Carolina,45051070200,"Horry County, SC - 45051070200",2015,8.00%,
45,South Carolina,45051070300,"Horry County, SC - 45051070300",2015,21.70%,
45,South Carolina,45051070400,"Horry County, SC - 45051070400",2015,12.40%,
45,South Carolina,45051070500,"Horry County, SC - 45051070500",2015,11.30%,
45,South Carolina,45051070601,"Horry County, SC - 45051070601",2015,6.70%,
45,South Carolina,45051070602,"Horry County, SC - 45051070602",2015,5.60%,
45,South Carolina,45051070701,"Horry County, SC - 45051070701",2015,3.60%,
45,South Carolina,45051070702,"Horry County, SC - 45051070702",2015,4.90%,
45,South Carolina,45051080101,"Horry County, SC - 45051080101",2015,1.50%,
45,South Carolina,45051080102,"Horry County, SC - 45051080102",2015,8.00%,
45,South Carolina,45051080200,"Horry County, SC - 45051080200",2015,8.10%,
45,South Carolina,45051980100,"Horry County, SC - 45051980100",2015,22.00%,
45,South Carolina,45051990100,"Horry County, SC - 45051990100",2015,0.00%,
45,South Carolina,45053950100,"Jasper County, SC - 45053950100",2015,4.20%,
45,South Carolina,45053950201,"Jasper County, SC - 45053950201",2015,2.70%,
45,South Carolina,45053950202,"Jasper County, SC - 45053950202",2015,7.50%,
45,South Carolina,45053950300,"Jasper County, SC - 45053950300",2015,8.70%,
45,South Carolina,45053990100,"Jasper County, SC - 45053990100",2015,0.00%,
45,South Carolina,45055970100,"Kershaw County, SC - 45055970100",2015,8.80%,
45,South Carolina,45055970200,"Kershaw County, SC - 45055970200",2015,3.00%,
45,South Carolina,45055970300,"Kershaw County, SC - 45055970300",2015,4.70%,
45,South Carolina,45055970401,"Kershaw County, SC - 45055970401",2015,4.00%,
45,South Carolina,45055970402,"Kershaw County, SC - 45055970402",2015,9.60%,
45,South Carolina,45055970403,"Kershaw County, SC - 45055970403",2015,2.60%,
45,South Carolina,45055970500,"Kershaw County, SC - 45055970500",2015,4.20%,
45,South Carolina,45055970601,"Kershaw County, SC - 45055970601",2015,3.20%,
45,South Carolina,45055970602,"Kershaw County, SC - 45055970602",2015,0.70%,
45,South Carolina,45055970700,"Kershaw County, SC - 45055970700",2015,4.90%,
45,South Carolina,45055970800,"Kershaw County, SC - 45055970800",2015,8.60%,
45,South Carolina,45055970902,"Kershaw County, SC - 45055970902",2015,3.90%,
45,South Carolina,45055970903,"Kershaw County, SC - 45055970903",2015,1.70%,
45,South Carolina,45055970904,"Kershaw County, SC - 45055970904",2015,3.50%,
45,South Carolina,45055970905,"Kershaw County, SC - 45055970905",2015,0.80%,
45,South Carolina,45057010100,"Lancaster County, SC - 45057010100",2015,2.00%,
45,South Carolina,45057010200,"Lancaster County, SC - 45057010200",2015,6.70%,
45,South Carolina,45057010300,"Lancaster County, SC - 45057010300",2015,5.50%,
45,South Carolina,45057010400,"Lancaster County, SC - 45057010400",2015,3.50%,
45,South Carolina,45057010500,"Lancaster County, SC - 45057010500",2015,9.90%,
45,South Carolina,45057010600,"Lancaster County, SC - 45057010600",2015,11.60%,
45,South Carolina,45057010700,"Lancaster County, SC - 45057010700",2015,26.50%,
45,South Carolina,45057010800,"Lancaster County, SC - 45057010800",2015,13.90%,
45,South Carolina,45057010900,"Lancaster County, SC - 45057010900",2015,1.40%,
45,South Carolina,45057011001,"Lancaster County, SC - 45057011001",2015,6.30%,
45,South Carolina,45057011002,"Lancaster County, SC - 45057011002",2015,6.70%,
45,South Carolina,45057011100,"Lancaster County, SC - 45057011100",2015,4.90%,
45,South Carolina,45057011201,"Lancaster County, SC - 45057011201",2015,1.50%,
45,South Carolina,45057011202,"Lancaster County, SC - 45057011202",2015,1.60%,
45,South Carolina,45059920101,"Laurens County, SC - 45059920101",2015,2.80%,
45,South Carolina,45059920102,"Laurens County, SC - 45059920102",2015,0.00%,
45,South Carolina,45059920103,"Laurens County, SC - 45059920103",2015,3.10%,
45,South Carolina,45059920104,"Laurens County, SC - 45059920104",2015,2.90%,
45,South Carolina,45059920201,"Laurens County, SC - 45059920201",2015,2.60%,
45,South Carolina,45059920202,"Laurens County, SC - 45059920202",2015,6.30%,
45,South Carolina,45059920301,"Laurens County, SC - 45059920301",2015,8.20%,
45,South Carolina,45059920302,"Laurens County, SC - 45059920302",2015,6.40%,
45,South Carolina,45059920400,"Laurens County, SC - 45059920400",2015,12.80%,
45,South Carolina,45059920501,"Laurens County, SC - 45059920501",2015,3.60%,
45,South Carolina,45059920502,"Laurens County, SC - 45059920502",2015,6.30%,
45,South Carolina,45059920600,"Laurens County, SC - 45059920600",2015,9.30%,
45,South Carolina,45059920700,"Laurens County, SC - 45059920700",2015,19.20%,
45,South Carolina,45059920800,"Laurens County, SC - 45059920800",2015,7.50%,
45,South Carolina,45059920900,"Laurens County, SC - 45059920900",2015,3.40%,
45,South Carolina,45059921001,"Laurens County, SC - 45059921001",2015,3.70%,
45,South Carolina,45059921002,"Laurens County, SC - 45059921002",2015,5.80%,
45,South Carolina,45061920100,"Lee County, SC - 45061920100",2015,13.30%,
45,South Carolina,45061920200,"Lee County, SC - 45061920200",2015,13.10%,
45,South Carolina,45061920301,"Lee County, SC - 45061920301",2015,0.00%,
45,South Carolina,45061920302,"Lee County, SC - 45061920302",2015,9.30%,
45,South Carolina,45061920400,"Lee County, SC - 45061920400",2015,6.30%,
45,South Carolina,45061920500,"Lee County, SC - 45061920500",2015,13.20%,
45,South Carolina,45061920600,"Lee County, SC - 45061920600",2015,11.40%,
45,South Carolina,45063020100,"Lexington County, SC - 45063020100",2015,2.60%,
45,South Carolina,45063020201,"Lexington County, SC - 45063020201",2015,14.70%,
45,South Carolina,45063020202,"Lexington County, SC - 45063020202",2015,5.70%,
45,South Carolina,45063020300,"Lexington County, SC - 45063020300",2015,14.10%,
45,South Carolina,45063020505,"Lexington County, SC - 45063020505",2015,20.80%,
45,South Carolina,45063020506,"Lexington County, SC - 45063020506",2015,6.60%,
45,South Carolina,45063020507,"Lexington County, SC - 45063020507",2015,6.80%,
45,South Carolina,45063020508,"Lexington County, SC - 45063020508",2015,3.60%,
45,South Carolina,45063020509,"Lexington County, SC - 45063020509",2015,12.10%,
45,South Carolina,45063020510,"Lexington County, SC - 45063020510",2015,1.60%,
45,South Carolina,45063020511,"Lexington County, SC - 45063020511",2015,3.90%,
45,South Carolina,45063020601,"Lexington County, SC - 45063020601",2015,9.40%,
45,South Carolina,45063020602,"Lexington County, SC - 45063020602",2015,5.10%,
45,South Carolina,45063020604,"Lexington County, SC - 45063020604",2015,8.70%,
45,South Carolina,45063020605,"Lexington County, SC - 45063020605",2015,1.60%,
45,South Carolina,45063020703,"Lexington County, SC - 45063020703",2015,8.80%,
45,South Carolina,45063020705,"Lexington County, SC - 45063020705",2015,4.50%,
45,South Carolina,45063020706,"Lexington County, SC - 45063020706",2015,14.40%,
45,South Carolina,45063020707,"Lexington County, SC - 45063020707",2015,3.00%,
45,South Carolina,45063020708,"Lexington County, SC - 45063020708",2015,7.80%,
45,South Carolina,45063020801,"Lexington County, SC - 45063020801",2015,5.50%,
45,South Carolina,45063020802,"Lexington County, SC - 45063020802",2015,14.40%,
45,South Carolina,45063020803,"Lexington County, SC - 45063020803",2015,5.90%,
45,South Carolina,45063020804,"Lexington County, SC - 45063020804",2015,14.90%,
45,South Carolina,45063020805,"Lexington County, SC - 45063020805",2015,7.00%,
45,South Carolina,45063020903,"Lexington County, SC - 45063020903",2015,2.50%,
45,South Carolina,45063020904,"Lexington County, SC - 45063020904",2015,5.20%,
45,South Carolina,45063020905,"Lexington County, SC - 45063020905",2015,1.90%,
45,South Carolina,45063020906,"Lexington County, SC - 45063020906",2015,6.00%,
45,South Carolina,45063020907,"Lexington County, SC - 45063020907",2015,1.60%,
45,South Carolina,45063020908,"Lexington County, SC - 45063020908",2015,7.70%,
45,South Carolina,45063021009,"Lexington County, SC - 45063021009",2015,1.80%,
45,South Carolina,45063021014,"Lexington County, SC - 45063021014",2015,3.80%,
45,South Carolina,45063021017,"Lexington County, SC - 45063021017",2015,0.40%,
45,South Carolina,45063021018,"Lexington County, SC - 45063021018",2015,9.80%,
45,South Carolina,45063021019,"Lexington County, SC - 45063021019",2015,0.90%,
45,South Carolina,45063021020,"Lexington County, SC - 45063021020",2015,2.70%,
45,South Carolina,45063021021,"Lexington County, SC - 45063021021",2015,0.90%,
45,South Carolina,45063021022,"Lexington County, SC - 45063021022",2015,1.20%,
45,South Carolina,45063021023,"Lexington County, SC - 45063021023",2015,2.60%,
45,South Carolina,45063021024,"Lexington County, SC - 45063021024",2015,1.00%,
